Date,FarmName,Plot Area in m2,Activity,Image_url,sequence of visit,tillage,DAP(kg),MOP(kg),SEED,GERMINATION VALUE(%),Channels Constructed,Sprinker installed,Irrigation Done,Seed Variety,Activity image,Growth Stage/Alert,Weeding,Soil,Severity,Weeding Done,Fertilization Done,Tiller value
17/08/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
17/08/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Nain singh4,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Ramesh1,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Nain singh3,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Nain singh2,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Nain singh1,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas20,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas19,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas18,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
20/08/2024,Mahendra1,,,,,,,,,,,,,,,,,,,,,
21/08/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
21/08/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
